ID,Tweet,Creado_tweet,Locacion_usuario,Seguidores_usuario,Amigos_usuario,Favoritos_usuario,Descripcion_usuario,Verificado_usuario,Idioma,Tipo
1204896377454637058,@InesArrimadas Vete a cargar payasa,2019-12-11 22:50:56,Europa,87,731,2190,VIVE LA VIDA LO MEJOR QUE  PUEDAS !!!!😂🔎,False,es,misogino
1221014510317768704,Greta Thunberg..... decidio meterse a loca. https://t.co/RUH4ASeeIp,2020-01-25 10:18:39,venezuela,77,418,802,LIBERTARIO..... NI DERECHAS NI IZQUIERDAS....LIBRE MERCADO Y LEYES NATURALES DE VIDA,False,es,misogino
1207703325665366016,@InesArrimadas @jjrr99 @elmundoes Claro que sí poligonera y tú de ministra de Educación con esa boquita de piñón que tienes loca,2019-12-19 16:44:45,Saint Gilles belgië,1489,1790,5880,legalización de la marihuana,False,es,misogino
1207309106228453376,"@monasterioR Además de no tener ni puta idea, cada vez que abres la boca demuestras que eres retrasada.

¿Lo de abrir la boca todo el rato es porque no te llega suficiente oxígeno al cerebro o como va?",2019-12-18 14:38:16,"Madrid, Comunidad de Madrid",177,404,8486,"Y que le importa a nadie como está mi alma, más triste que el silencio y más sola que la luna..y que importa ser poeta o ser basura.",False,es,misogino
1207745845900251136,@AdaColau HIJA DE PUTA,2019-12-19 19:33:43,,1,72,88,,False,es,misogino
1207745845900251136,@AdaColau HIJA DE PUTA,2019-12-19 19:33:43,,1,72,88,,False,es,misogino
1210924712794169344,@InesArrimadas No te da vergüenza Ser tan sinvergüenza y tan hija de la gran puta,2019-12-28 14:05:24,"Cantabria, España",2598,2487,59621,De ingenuos e ignorantes viven los mangantes No tolero insultos,False,es,misogino
1204886263955906561,@InesArrimadas Vete a dormir payasa..,2019-12-11 22:10:45,,28,462,3755,,False,es,misogino
1205214322387013632,"@monasterioR @julia_otero Mira SOPLAPIJAS: Tu, eres la última Mierda que cagó la hiena para andar dando el sermón a los demás. además de Estafadora y Sinvergüenza, eres facha y retrógrada, eres inútil para la sociedad y muy repugnante.
eres muy venenosa y putrefacta...anda a la Puta💩💩💩💩🤮🤮🤮🤮",2019-12-12 19:54:20,,1211,1079,24775,"Republicano si o si,  no soporto jilifachas, fachalanjitos ni Monos con corona...",False,es,misogino
1210930480713027584,"@InesArrimadas Arrimadas10
#Patetica https://t.co/l9gU3xfqwK",2019-12-28 14:28:19,,3641,1520,4989,"🎶No quiero más dramas en mi vida🎵 solo comedias, entretenidas🎶🎶",False,es,misogino
1208177775431094273,"@AdaColau Hola, eres una puta mierda de alcaldesa y una feminista zurda criminal",2019-12-21 00:10:03,,47,132,310,Sevilla-Roma,False,es,misogino
1208177775431094273,"@AdaColau Hola, eres una puta mierda de alcaldesa y una feminista zurda criminal",2019-12-21 00:10:03,,47,132,310,Sevilla-Roma,False,es,misogino
1205599012193210368,"@monasterioR @julia_otero Tonta no lo siguiente, que sabrás tú del campo y su gente, PATETICA y ESTAFADORA",2019-12-13 21:22:58,,258,386,9759,Madrileña y Chamberilera creyente de que todo ser vivo tiene sus 21 gramos,False,es,misogino
1207683799502467072,@InesArrimadas No en tens ni puta idea!,2019-12-19 15:27:10,Sant Esteve de les Roures,173,1390,15924,,False,es,misogino
1207659732804218880,"@InesArrimadas Algo que no hacía más que retumbar en mi cabeza desde el inicio del procés ""se han de acatar las decisiones judiciales"", ahora deberían retumbar en la tuya, y que esa pequeña neurona que te queda trabaje un poco, eres muy patética",2019-12-19 13:51:32,,443,597,7152,"por muchas vueltas que el mundo dé siempre al lado del oprimido
NO MD",False,es,misogino
1210472724956532738,"@InesArrimadas Acabaras com la Rosa Diez, com un llum. LA LOCA LOS GATOS",2019-12-27 08:09:21,,715,1272,6211,,False,es,misogino
1211052684859625473,"@cayetanaAT A cagar la vía, estúpida ignorant!!",2019-12-28 22:33:54,Vall del Ges,130,54,10025,Oblida el castellà!,False,es,misogino
1206701654537572352,"@InesArrimadas Funciona?!!!!!, para quién??!!!!
Da gracias a que te haya recibido, yo no lo hubiera hecho por bocaclanclas y estupida¡!",2019-12-16 22:24:28,,223,76,8501,,False,es,misogino
1210934060949880837,"@InesArrimadas Mira que eres patética, vas quedar pa GH o MHyV",2019-12-28 14:42:32,Mieres (Puxa Asturies),2806,3456,2763,"Ciudadano del mundo mundial, amigo",False,es,misogino
1210934060949880837,"@InesArrimadas Mira que eres patética, vas quedar pa GH o MHyV",2019-12-28 14:42:32,Mieres (Puxa Asturies),2806,3456,2763,"Ciudadano del mundo mundial, amigo",False,es,misogino
1210934060949880837,"@InesArrimadas Mira que eres patética, vas quedar pa GH o MHyV",2019-12-28 14:42:32,Mieres (Puxa Asturies),2806,3456,2763,"Ciudadano del mundo mundial, amigo",False,es,misogino
1210934060949880837,"@InesArrimadas Mira que eres patética, vas quedar pa GH o MHyV",2019-12-28 14:42:32,Mieres (Puxa Asturies),2806,3456,2763,"Ciudadano del mundo mundial, amigo",False,es,misogino
1207239126640209920,"@monasterioR Madre mía Rocío,,,MADRE MÍA!! QUE PUTA RIDÍCULA",2019-12-18 10:00:11,,270,960,4583,"He bebido más cerveza, he meado más sangre, he comido mas chochos y he chafado más pelotas que todos vosotros juntos",False,es,misogino
1207382820655706118,@cayetanaAT Miserable hija de puta,2019-12-18 19:31:11,,1172,512,1077,,False,es,misogino
1204829067293290501,"@InesArrimadas Patética!! Vete a freír pollos. Te quedan dos telediarios, sigues sin aprender",2019-12-11 18:23:28,"Alicante, España",4156,2631,262564,"# YO APOYO AL GOBIERNO/♥️ MADRE .🏠 Socialista 🌹✊, Feminista, Animalista,🤍",False,es,misogino
1204815175867604992,"@Irene_Montero_ Y quieres ser ministra. Qué Dios nos coja confesados!!! Por cierto a la otra mujer, a la que llamó cocainómana, mala madre, hija de puta, a esa ni mu. https://t.co/2aKihrV7bT",2019-12-11 17:28:16,NO CONSUMAN🇪🇸 ,155,634,20144,"Quiero que mi equipo gane, pero no quiero a mi equipo porque gane.
Mad, bad and dangerous",False,es,misogino
1204825007941177346,"@Irene_Montero_ @cristo01313 ""Eres cocainómana, mala madre e hija de puta"". Codo a codo y juntas.",2019-12-11 18:07:21,Donde más moleste al Comunismo,1753,2277,90188,Harto de las imposiciones morales de la izquierda. Bajo cada día a esta trinchera donde no me callo ni una. Volveremos a repetir nuestra Historia.,False,es,misogino
1204825007941177346,"@Irene_Montero_ @cristo01313 ""Eres cocainómana, mala madre e hija de puta"". Codo a codo y juntas.",2019-12-11 18:07:21,Donde más moleste al Comunismo,1753,2277,90188,Harto de las imposiciones morales de la izquierda. Bajo cada día a esta trinchera donde no me callo ni una. Volveremos a repetir nuestra Historia.,False,es,misogino
1204825007941177346,"@Irene_Montero_ @cristo01313 ""Eres cocainómana, mala madre e hija de puta"". Codo a codo y juntas.",2019-12-11 18:07:21,Donde más moleste al Comunismo,1753,2277,90188,Harto de las imposiciones morales de la izquierda. Bajo cada día a esta trinchera donde no me callo ni una. Volveremos a repetir nuestra Historia.,False,es,misogino
1211731492545716224,@InesArrimadas Jajajja revienta zorra ... ahora vas y lo cascas a los jueces europeos a la 💩 contigo 🎗🎗🎗🎗🖕,2019-12-30 19:31:15,Catalunya,46,85,2420,Cada dia mes Republica,False,es,misogino
1210624088986787846,@AdaColau Perra!,2019-12-27 18:10:49,,42,126,5522,,False,es,misogino
1207021953510445061,@AdaColau Estás completamente loca y eres un topo del separatismo.,2019-12-17 19:37:13,SPDM,2245,5003,41880,"Defiendo España, desde mi trinchera y con humildad. Jesucristo es el camino.",False,es,misogino
1207209261366992897,@monasterioR cállate ya hija de la gran puta que eres tontísima,2019-12-18 08:01:31,,140,893,71129,taylor swift supremacist,False,es,misogino
1207209261366992897,@monasterioR cállate ya hija de la gran puta que eres tontísima,2019-12-18 08:01:31,,140,893,71129,taylor swift supremacist,False,es,misogino
1207788662701854720,"@InesArrimadas Eres una impresentable, carroñera, estúpida, odiosa, terriblemente estúpida !!!!!",2019-12-19 22:23:51,,91,480,3698,"Indepe, of course. M'agraden les derrotes electorals de Cs.
Mala època per la lírica españolista.
foto: Diana de Simon Vouet (1590-1649)",False,es,misogino
1204888897748164609,"@InesArrimadas Arrimadas, cada día te pareces más a la loca esnifadora de contaminación  🛢 de la Gran Vía.",2019-12-11 22:21:13,,387,311,12328,Solo desde el amor se puede conseguir la paz 🕊,False,es,misogino
1205250607562592256,@monasterioR @madrid_vox Pero que payasa más grande!!!,2019-12-12 22:18:31,,0,9,4,,False,es,misogino
1205117990250958848,"@monasterioR @julia_otero Hija mía; por decir algo, desde luego no quisiera tener una hija como tú. Eres reaccionaria,  comunista y más hija de puta que las golfas de ""La Ballesta"" Tú sabes qué es éso. Una furcia como tú, es difícil de encontrar. Si te hecharon de Galicia, por algo sería, por buena no.",2019-12-12 13:31:33,,2,2,5,Soy sincero y humano,False,es,misogino
1205117990250958848,"@monasterioR @julia_otero Hija mía; por decir algo, desde luego no quisiera tener una hija como tú. Eres reaccionaria,  comunista y más hija de puta que las golfas de ""La Ballesta"" Tú sabes qué es éso. Una furcia como tú, es difícil de encontrar. Si te hecharon de Galicia, por algo sería, por buena no.",2019-12-12 13:31:33,,2,2,5,Soy sincero y humano,False,es,misogino
1207636410334896128,@InesArrimadas Tu INDIGENCIA INTELECTUAL sólo es superada por tu PATETICA JERGA ARRABALERA.🤨,2019-12-19 12:18:51,,1097,3016,64948,"Amb falsetats, pot.ser puguis arribar molt lluny, però el que de ben cert no podràs fer és....TORNAR.",False,es,misogino
1204826104856494080,@Irene_Montero_ @cristo01313 Eres patética tienes una cara durisima cada día das más nauseas,2019-12-11 18:11:42,,1645,2581,157912,,False,es,misogino
1204826104856494080,@Irene_Montero_ @cristo01313 Eres patética tienes una cara durisima cada día das más nauseas,2019-12-11 18:11:42,,1645,2581,157912,,False,es,misogino
1205123619740893184,"@monasterioR @julia_otero Tiene vd toda la pinta de haber recogido garbanzos toda su vida Sra monasterio, vamos una agricultora de pro sobre todo vestida de verde. Es patetica",2019-12-12 13:53:55,Barcelona,74,169,1887,"Abogado,Lawyer y apasionado de las flores",False,es,misogino
1206886558135201803,"@InesArrimadas Payasa¡que tenéis DIEZ(10) diputados,que los españoles os hemos mandado al cubo de la basura,paso previo al vertedero y a vuestra desaparición,que sois insignificantes¿aún no lo ves?debe ser que últimamente que vas “emporrada “o que te pegas unos lingotazos ya de buena mañana",2019-12-17 10:39:12,Barcelona,8,212,396,,False,es,misogino
1205109979956551680,"@susanadiaz @ParlamentoAnd Pero que cerda eres Susanita,  porque no te exilias, y deja en paz a Andalucia,",2019-12-12 12:59:43,,0,13,2,duro de pelar,False,es,misogino
1205109979956551680,"@susanadiaz @ParlamentoAnd Pero que cerda eres Susanita,  porque no te exilias, y deja en paz a Andalucia,",2019-12-12 12:59:43,,0,13,2,duro de pelar,False,es,misogino
1205109979956551680,"@susanadiaz @ParlamentoAnd Pero que cerda eres Susanita,  porque no te exilias, y deja en paz a Andalucia,",2019-12-12 12:59:43,,0,13,2,duro de pelar,False,es,misogino
1212013937748774920,"@InesArrimadas Usted sí que está DETERIORADA.... La rabia de no poder robar la tiene desatada. ¿ Ha pesado en trabajar alguna vez y no vivir del insulto??? Vaga, golfa, Depredadora!!!!",2019-12-31 14:13:35,"cerca de mi, alrededor de mi,",4246,4977,40397,cada vez que tengo un parto me sale un perro,False,es,misogino
1212758389513707520,@InesArrimadas @CiudadanosCs Eres una perra mala eh,2020-01-02 15:31:46,,287,374,3109,"Nuestra gran guerra es la guerra audiovisual, nuestra gran depresión es la vida. (El club de la lucha)",False,es,misogino
1208657900471754753,"Esto se veía venir.. El caso Arandina abierto la caja de Pandora.
La de chicos que pagarán a estas arpías. https://t.co/GI9J6UG8VD",2019-12-22 07:57:53,Andorra-Liechtenstein ,942,222,735,"“Os dieron a elegir entre el deshonor o la guerra. Elegisteis el deshonor y ahora tendréis la guerra”. 1939,
W.Churchill.",False,es,misogino
1213767864144089093,@InesArrimadas Antes que a ti...segurisimo...menuda loca 🤦🏼‍♀️🤦🏼‍♀️,2020-01-05 10:23:04,Sabadell,2578,3181,18123,"tercer compte, espero em duri molt temps! i que no m’el tanquin per protestona. Estimo Catalunya fins el cel 🎗😍 amant del animals 🤗",False,es,misogino
1214188336128110594,@cayetanaAT Que te pasa vieja loca.,2020-01-06 14:13:52,Venezuela,4112,4940,89439,"No te compares con nadie, ten la cabeza bien alta y recuerda: no eres ni mejor ni peor, simplemente eres tú y eso nadie lo puede superar.",False,es,misogino
1214188336128110594,@cayetanaAT Que te pasa vieja loca.,2020-01-06 14:13:52,Venezuela,4112,4940,89439,"No te compares con nadie, ten la cabeza bien alta y recuerda: no eres ni mejor ni peor, simplemente eres tú y eso nadie lo puede superar.",False,es,misogino
1214188336128110594,@cayetanaAT Que te pasa vieja loca.,2020-01-06 14:13:52,Venezuela,4112,4940,89439,"No te compares con nadie, ten la cabeza bien alta y recuerda: no eres ni mejor ni peor, simplemente eres tú y eso nadie lo puede superar.",False,es,misogino
1205434590158036993,"@espejopublico La muerte de un ser humano sale medio gratis, está claro que lo de Arandina es una sentencia dictada por modas",2019-12-13 10:29:36,"Madrid, España",424,576,6216,"Madrileña de 3 generaciones, del mejor equipo del mundo mundial, R Madrid. Madrileña, Española y Europea",False,es,misogino
1213772294612492290,"@InesArrimadas sacando el cartelito de CV de @Adrilastra lo ven lógico? Esta pésima mujer, sólo sirve para montar un circo.
@InesArrimadas su mala educacion y su poca Vergüenza, su faltas de respeto; su envidia y su rabia la llevan a estas nefastas actuaciones; para payasa vale.",2020-01-05 10:40:40,,426,449,33320,,False,es,misogino
1213956993372827653,"@cayetanaAT ¿Te volviste loca de pronto, o ya venías asi de Argentina?",2020-01-05 22:54:36,,202,227,8396,Jubilado y feliz,False,es,misogino
1207380621938642945,@InesArrimadas Las cuentas no salen. Eres patética,2019-12-18 19:22:26,"Madrid, España",1174,1123,104430,"#YoApoyoAlGobierno 
Me voy a airear un rato.",False,es,misogino
1205038189280407553,"@monasterioR @julia_otero Esta señora no ha ido a vendimia en su puta vida. Ni a podar. Ni a sacar borde. Ni siquiera a recoger manzanas. Que no hay que agacharse. Asco, es poco.",2019-12-12 08:14:27,,2162,2244,11774,"Ateo, anti fascista y muchas cosas mas. Creo que la transición es un cuento. El PP una organización mafiosa. V💩X el nuevo fascismo.",False,es,misogino
1207744949640474627,@InesArrimadas Calla mala puta.,2019-12-19 19:30:09,Vic,354,472,6122,"Tu no fotràs ni lo que està fotut. 

https://t.co/VLbsMXq9pT",False,es,misogino
1205386197788442624,"Lo peor de la sentencia del caso Arandina no es la disparatada desproporción de las condenas. Lo peor es que sigue la doctrina del Supremo (jurisprudencia), la cual consagra la presunción de culpabilidad del hombre, por ser hombre. Justicia ""con perspectiva de género"".",2019-12-13 07:17:19,,45,43,31982,,False,es,misogino
1205386197788442624,"Lo peor de la sentencia del caso Arandina no es la disparatada desproporción de las condenas. Lo peor es que sigue la doctrina del Supremo (jurisprudencia), la cual consagra la presunción de culpabilidad del hombre, por ser hombre. Justicia ""con perspectiva de género"".",2019-12-13 07:17:19,,45,43,31982,,False,es,misogino
1213969288639500288,"@cayetanaAT Vete al pedo, payasa en funciones.",2020-01-05 23:43:27,"Madrid, Comunidad de Madrid",3273,2524,34940,"La prueba de que el humor es una expresión de inteligencia, es q irrita a todos los idiotas. NO ME INCLUYAS EN LISTAS.",False,es,misogino
1207592676465479680,@monasterioR Un secreto. Es ficción. No te vuelvas loca dándole muchas vueltas anda.,2019-12-19 09:25:04,Contacto👉 icabieces@gmail.com,875,1220,17304,"Komunidadea saretzen. Aita harroa 😍 @HalaBedi-n kolaboratzaile. Fotografía deportiva🚴🏼‍♂️@amarotzauzoa-n komunikazio digitala. @GorostiGE-n. 

📸 Freelance",False,es,misogino
1213535652576419840,@InesArrimadas patética como siempre. https://t.co/H3DeYwv4qL,2020-01-04 19:00:20,Catalunya / Luxembourg,368,525,49420,No es pot perdre pistonada!!!,False,es,misogino
1214922433628651520,"@monasterioR Que poca verguenza tienes.
CERDA",2020-01-08 14:50:55,,2001,2456,15245,"Republicana del Atlético de Madrid
Referendum en Catalunya YA!!! Jo sóc CDR. Si se puede PODEMOS",False,es,misogino
1205390917957500929,"@surrillo @Proserpinasb @JudgeTheZipper La niña de 15 años tenía un archivo digital con todas sus “conquistas”, donde incluyó a los jugadores del Arandina, y se puso previamente de acuerdo con ellos para tener una orgía",2019-12-13 07:36:04,,1050,1684,24195,Dame la Sabiduría que se sienta junto a tu trono y no me excluyas del número de tus hijos. La piedra que desecharon los arquitectos es ahora la piedra angular.,False,es,misogino
1205390917957500929,"@surrillo @Proserpinasb @JudgeTheZipper La niña de 15 años tenía un archivo digital con todas sus “conquistas”, donde incluyó a los jugadores del Arandina, y se puso previamente de acuerdo con ellos para tener una orgía",2019-12-13 07:36:04,,1050,1684,24195,Dame la Sabiduría que se sienta junto a tu trono y no me excluyas del número de tus hijos. La piedra que desecharon los arquitectos es ahora la piedra angular.,False,es,misogino
1213853862299406336,"@InesArrimadas Vd es una irresponsable, patética, cínica, falta al respeto a todos y se queda tan ancha, como politica tiene el tiempo acabado, (si ahora son 10, Prepárese a ser 0). Es más vd para gobernar no vale, es una veleta.
Que pretende que vuelvan las armas?😭😭😭😭 nefasta su actitud.",2020-01-05 16:04:47,,426,449,33320,,False,es,misogino
1212845528486158341,@InesArrimadas Patética y sinvergüenza.,2020-01-02 21:18:02,,1668,4936,84749,,False,es,misogino
1208380304827793409,"@InesArrimadas En nada serás la próxima loca de los gatos, al tiempo!!!!! 😳😳 https://t.co/OV9J4aKy58",2019-12-21 13:34:49,,2831,4972,24756,,False,es,misogino
1205066421014876160,"@monasterioR @julia_otero Que cerda eres, monasterio.",2019-12-12 10:06:38,País Valencià-Països catalans ,3839,3727,49402,"La LIBERTAD es un derecho de todo ser humano...
El silencio es la mejor arma para acallar a los necios...     🎶Rock & Blues🎶 #Poeta de nacimiento 🙄",False,es,misogino
1212863330643259392,@InesArrimadas Que tia mas payasa.🙈,2020-01-02 22:28:46,,414,1842,122597,,False,es,misogino
1212801195468840961,@AdaColau @IdiazAyuso Serás demgoga a parte de cuidar el planeta en el que tú vas en buen coche tienes barcelona a puñaladas a diario pedazo de payasa. Que esperpento eres sinverguenza,2020-01-02 18:21:52,,122,744,1238,hay que caminar por la vida sin hacer ruido... fútbol como modo de vida ⚽️,False,es,misogino
1211364687050412034,"@InesArrimadas A ver loca de los gatos. El conflicto lo has magnificado tú. Al apoyar la detención de un gobierno electo, detener a opositores sociales, no acatar el resultado de las elecciones catalanas ni europeas. Impedir nombrar presidente a las personas que la soberanía popular eligió, etc",2019-12-29 19:13:42,"Barcelona, Cataluña",1059,2157,57118,,False,es,misogino
1214862833915236352,"@InesArrimadas Cállate, payasa! 🤦🤦 Vete al chalet de Rivera a llorar y drogarte, anda... Aunque si quieres terminar de hundir a Ciudagramos antes de irte...",2020-01-08 10:54:05,Zaragoza,161,212,19184,🆓🇯🇴💜💛♥️'La primera justicia es la conciencia.'💪💪♀️🌍🏀💘✊🎮,False,es,misogino
1211919707072274432,"@InesArrimadas Te deseo en 2020 un viaje de ida a Saturno, sin regreso!!!! Eres tan patética hija...",2019-12-31 07:59:09,Catalunya,691,188,44368,🥰✨Mami d'en Pere🐶💖,False,es,misogino
1210498848055017473,"@InesArrimadas Eres patética Inés, sólo ves el color negro de las cosas y estás llena de negatividad, contaminas la paz por intereses políticos y no sabes hacer nada más",2019-12-27 09:53:10,,4,216,69,,False,es,misogino
1214121382604357632,"@InesArrimadas No se ha enterado la pobre. Te acuerdas de Rivera y su bolsillo mágico?????Pue eso....
Ves ahora donde está tu colega ????? Eres patética  y ya ves el resultado que tienes en las urnas, aprende educación  que brilla x tu ausencia",2020-01-06 09:47:49,"Palma, España",2324,2407,46466,"“Todos me conocen, pocos saben quién soy”. - Comprometida con la igualdad y la justicia ,lo mejor de este mundo..., la libertad",False,es,misogino
1214121382604357632,"@InesArrimadas No se ha enterado la pobre. Te acuerdas de Rivera y su bolsillo mágico?????Pue eso....
Ves ahora donde está tu colega ????? Eres patética  y ya ves el resultado que tienes en las urnas, aprende educación  que brilla x tu ausencia",2020-01-06 09:47:49,"Palma, España",2324,2407,46466,"“Todos me conocen, pocos saben quién soy”. - Comprometida con la igualdad y la justicia ,lo mejor de este mundo..., la libertad",False,es,misogino
1213768994697744384,@Irene_Montero_ Que golfa eres...,2020-01-05 10:27:33,,145,281,13497,,False,es,misogino
1212792385824014337,@InesArrimadas Y tu rabiando como una perra 🤣🤣🤣🤣,2020-01-02 17:46:52,"Alicante, España",896,1661,3095,"El que nunca se rinde,
siempre triunfa 👍🏼",False,es,misogino
1212792385824014337,@InesArrimadas Y tu rabiando como una perra 🤣🤣🤣🤣,2020-01-02 17:46:52,"Alicante, España",896,1661,3095,"El que nunca se rinde,
siempre triunfa 👍🏼",False,es,misogino
1213985280824360968,"@InesArrimadas Igual te tienes que ir para alli, que aqui ya estas pasaditande vueltas, PUTA CHONI",2020-01-06 00:47:00,,90,953,453,"Odio a los que nos oprimen, y no les pienso respetar, porque la tolerancia es un crimen cuando se tolera la maldad. Iván Balanyà",False,es,misogino
1213985280824360968,"@InesArrimadas Igual te tienes que ir para alli, que aqui ya estas pasaditande vueltas, PUTA CHONI",2020-01-06 00:47:00,,90,953,453,"Odio a los que nos oprimen, y no les pienso respetar, porque la tolerancia es un crimen cuando se tolera la maldad. Iván Balanyà",False,es,misogino
1213985280824360968,"@InesArrimadas Igual te tienes que ir para alli, que aqui ya estas pasaditande vueltas, PUTA CHONI",2020-01-06 00:47:00,,90,953,453,"Odio a los que nos oprimen, y no les pienso respetar, porque la tolerancia es un crimen cuando se tolera la maldad. Iván Balanyà",False,es,misogino
1209249504710582273,@InesArrimadas @InesArrimadas no se puede ser más patética ni más ridicula,2019-12-23 23:08:43,"Cataluña, España",1430,3290,19063,#yoapoyoalgobierno#yoapoyoaPabloIglesias#yoconIglesias #PabloIglesiasmerepresenta,False,es,misogino
1209249504710582273,@InesArrimadas @InesArrimadas no se puede ser más patética ni más ridicula,2019-12-23 23:08:43,"Cataluña, España",1430,3290,19063,#yoapoyoalgobierno#yoapoyoaPabloIglesias#yoconIglesias #PabloIglesiasmerepresenta,False,es,misogino
1209249504710582273,@InesArrimadas @InesArrimadas no se puede ser más patética ni más ridicula,2019-12-23 23:08:43,"Cataluña, España",1430,3290,19063,#yoapoyoalgobierno#yoapoyoaPabloIglesias#yoconIglesias #PabloIglesiasmerepresenta,False,es,misogino
1208064096723197954,@InesArrimadas Pero que palurda ignorante franquista y odiosa eres chica  ahhhhh y muy repetitiva  y cansina  uffffff PATETICA,2019-12-20 16:38:20,,34,371,1639,,False,es,misogino
1213912500938387456,@InesArrimadas tambien  a ti  te a dado maletines payasa vete aun  circo,2020-01-05 19:57:48,,11,42,2526,Twitter de marina,False,es,misogino
1213540058571120646,"@InesArrimadas la patética, lastima de silla que podría ser ocupada por una persona inteligente. https://t.co/o0CDQYuSqu",2020-01-04 19:17:51,Aqui.,177,419,3389,"Me temo que no puedo explicarme señor, porque no soy yo misma.",False,es,misogino
1211771364048297985,@InesArrimadas Patética amoral ni vergüenza de seguir hablando?consigue un terapeuta estás desiquilibrada,2019-12-30 22:09:41,,484,173,211046,,False,es,misogino
1209802652600668161,"@abc_es Desde que Greta Majareta es científica, no me creo ya nada de nada.",2019-12-25 11:46:44,Madrid,739,1002,43593,🇪🇦 Qué hartura de rojos. La izquierda es la nueva peste del siglo.,False,es,misogino
1209802652600668161,"@abc_es Desde que Greta Majareta es científica, no me creo ya nada de nada.",2019-12-25 11:46:44,Madrid,739,1002,43593,🇪🇦 Qué hartura de rojos. La izquierda es la nueva peste del siglo.,False,es,misogino
1209802652600668161,"@abc_es Desde que Greta Majareta es científica, no me creo ya nada de nada.",2019-12-25 11:46:44,Madrid,739,1002,43593,🇪🇦 Qué hartura de rojos. La izquierda es la nueva peste del siglo.,False,es,misogino
1238055207554121728,"@LaFallaras pues anda que si a Irene Montero la atiende un médico de VOX, la viola y le mete mano esperando un si es un si, anda payasa callate y duerme la mona",2020-03-12 10:52:18,SPAIN    barcelona,1688,1850,576,tengo alergia a los rojos sean del color que sean y a los separatas sean de la región que sean,False,es,misogino
1238055207554121728,"@LaFallaras pues anda que si a Irene Montero la atiende un médico de VOX, la viola y le mete mano esperando un si es un si, anda payasa callate y duerme la mona",2020-03-12 10:52:18,SPAIN    barcelona,1688,1850,576,tengo alergia a los rojos sean del color que sean y a los separatas sean de la región que sean,False,es,misogino
1227579177051860992,"@LaFallaras Si, cuando has dicho “cerda” he entendido perfectamente que hablas de tí misma.",2020-02-12 13:04:17,,1678,1186,20252,"Si no sabes qué era el Chupacabras, probablemente tus padres sean hermanos.  ⓘ Official sources stated that this is accurate information",False,es,misogino
1237753716163444738,"@LaFallaras Tu estás loca, además debes ser muyyy retorcida... anda que tú padre debe sentir vergüenza oirte",2020-03-11 14:54:16,,1761,1447,17563,"GALICIA MI TIERRA, ESPAÑA MI PAIS.",False,es,misogino
1237748176972591105,@LaFallaras Seras zorra,2020-03-11 14:32:16,ESPAÑA,2837,2822,18404,"💚🇪🇸🇪🇸💚
Oye la voz que te advierte, que todo es ilusión menos la muerte.",False,es,misogino
1237739622425337868,"@LaFallaras Seguro que no irás al cielo, loca inmunda.",2020-03-11 13:58:16,,1392,1980,86125,,False,es,misogino
1237754424988176386,@LaFallaras @populares Eres patetica  madre mia que gente😨😨telita,2020-03-11 14:57:05,madrid torrelodones,1294,1348,81959,"adoro a mi familia y me emociona la voz de Rosa López🙏💞 Es una pasada moderno y Urbano #HablemosDeAmor 💕🎤
una pasada este Singel  ✌🎤👏👏❤",False,es,misogino
1228884230354219008,"@LaFallaras que tipa más patética, pues te guste o no, Abascal nos representa a muchos y punto. Y para tu información, los nazis eran "" nacionalsocialistas"" ridicula, tu no viviste ninguna dictadura, pero si quieres puedes irte a Cuba y allá a ver si te dejan soltar tanta mierda",2020-02-16 03:30:06,Aqui mismo o allá ,343,364,9318,"Arquitecto PHD, ciudadana del mundo........ anticomunista y antisocialista. Capitalista 100%",False,es,misogino
1233416250782515200,"@LaFallaras Esta nalfollada abre esa boca para señalar a unos presidentes q con sus luces y sombras han conseguido q entre otras cosas esta mamarracha pueda decir libremente sus chorradas, esa boca la debiera tener para otros menesteres más satisfactorios, y dejar de parecer una malfollada",2020-02-28 15:38:44,,129,180,20129,Política TV,False,es,misogino
1221351712499388416,"@AnabelAlonso_of Déjate de estupideces y trabaja para ser mejor en lo tuyo, que ERES PATÉTICA!",2020-01-26 08:38:34,Madrid,80,334,1273,,False,es,misogino
1221351712499388416,"@AnabelAlonso_of Déjate de estupideces y trabaja para ser mejor en lo tuyo, que ERES PATÉTICA!",2020-01-26 08:38:34,Madrid,80,334,1273,,False,es,misogino
1214907838927126528,"@DelOtroLado141 Claro será que hasta ahora todo el colectivo LGTBI ,feminazis ,extranjeros y demás estaban escondidos y oprimidos.",2020-01-08 13:52:55,"Comunidad Foral de Navarra, Es",169,292,2341,,False,es,misogino
1214902365465264128,"Y las féminas, ni te cuento. ¿Y estas zurupetas, analfabetas funcionales y mentales, es lo q mejor q tiene España. ¡No me jodas, la d Colonia Marconi más decentes, dignas q este puti-club-feminazi q nos invaden. ¡Pero si no saben ni hablar!",2020-01-08 13:31:10,,614,120,667,,False,es,misogino
1214901734256062464,"@OK__Peru @GabyPac54589881 Esta mujer es la típica lider de feminazi,llegando al poder para ejecutar el plan para que el socialismo obtenga protagonismo y este vigente,para esa gente trabaja.A ver que en la cara pelada de sus abuelos les diga violadores. Es una oportunista.",2020-01-08 13:28:39,,216,568,47239,,False,es,misogino
