ID,Tweet,Creado_tweet,Locacion_usuario,Seguidores_usuario,Amigos_usuario,Favoritos_usuario,Descripcion_usuario,Verificado_usuario,Idioma,Tipo
1225634937761492995,bue hijos de re mil puta no hace falta leer el libro ni ver las otras adaptaciones a la peli para entender lo que hizo greta con little women https://t.co/WbyRyQfAvh,2020-02-07 04:18:35,córdoba ,401,253,41212,i must defend taylor swift on the internet,False,es,no_misogino
1226689274587820032,"¿GRETA EN LOS OSCAR?

Váyanse a la puta madre que los parió todos",2020-02-10 02:08:08,"Almirante Brown, Argentina",1012,1453,844,"Matías Ariel Giménez. Profesor de Geografía. Humanista secular. Liberal. Hincha de BOCA.
Sentado en la última fila, porque desde el fondo de la sala se ve mejor",False,es,no_misogino
1223817800952819714,Lo que más me gustó de Little Women es que reiteré el hecho de que estoy puta porque no nominaron a Greta Gerwig,2020-02-02 03:57:55,,1386,422,78003,,False,es,no_misogino
1223817800952819714,Lo que más me gustó de Little Women es que reiteré el hecho de que estoy puta porque no nominaron a Greta Gerwig,2020-02-02 03:57:55,,1386,422,78003,,False,es,no_misogino
1223817800952819714,Lo que más me gustó de Little Women es que reiteré el hecho de que estoy puta porque no nominaron a Greta Gerwig,2020-02-02 03:57:55,,1386,422,78003,,False,es,no_misogino
1232033505153994752,"@RosaliaVicenteS Muchas gracias por tus emotivas palabras que comparto plenamente. Mi perra Greta era muy especial para mi, fueron 15 años de compartir una verdadera amistad y su cariño incondicional. Estuve con ella basta su último suspiro, siempre estará en mi corazón. Buenas noches. 🙏🐕❤️",2020-02-24 20:04:12,Talavera de la Reina - (Spain),8074,6127,94125,"Habitante de un mundo donde sobra el egoísmo y falta la solidaridad. Ser culto, para ser libre. Libre e independiente. Defiendo los DDHH y de los animales.",False,es,no_misogino
1231686979693182978,me gustan todas las canciones nuevas de los 1975 menos la PUTA INTRO DEL DISCO CON GRETA THUNBERG,2020-02-23 21:07:14,catalunya,892,362,14522,if i could see you once more to see you,False,es,no_misogino
1222917759312498688,"@GIARRIAZA @RadioPuntoGT pendeja antes de escribir investiga porque lo hace. 🤣🤣
La joven activista Greta Thunberg denuncia que su imagen y su movimiento están siendo usados fraudulentamente como marca comercial.",2020-01-30 16:21:29,,536,353,77277,CONTRA CORRIENTE. ANTI SISTEMA.,False,es,no_misogino
1235600465200635904,"Greta me enterró 4 pares de medias por todo el patio.
Porfa no sean ese tipo de perra 🙏",2020-03-05 16:18:01,Jto Arauz -- Gral Pico,517,434,9936,"Lucas Moyano ~ 
Instituto Superior de Educación Física -",False,es,no_misogino
1233004986264625154,"@Greta__Solis Gracias por hacerme sonreír un ratito. Estaba a punto de llorar narrando una escena de mi infancia... joder, la puta realidad de mis diez años, poesía y miseria, o mejor aún, la miseria hecha poesía...",2020-02-27 12:24:31,,2500,2070,11772,"Indagué un poco en todo para intentar hallarme, pero solo encontré sueños. Allí me has de buscar… https://t.co/ZGQJvpPSxu",False,es,no_misogino
1234985483484053504,Me vuelve loca greta cozzolino? Me vuelve loca,2020-03-03 23:34:18,,637,322,9046,https://t.co/U4Qwykog5O,False,es,no_misogino
1234985483484053504,Me vuelve loca greta cozzolino? Me vuelve loca,2020-03-03 23:34:18,,637,322,9046,https://t.co/U4Qwykog5O,False,es,no_misogino
1222454690249674753,"@follow_2710 Eso es de puta madre, colega",2020-01-29 09:41:24,"Sueca, España",10568,298,41710,"Taros quietecitos con el clima!! 

A quien me cambie el clima lo reviento!!",False,es,no_misogino
1220722404479115265,@VidalQuadras Y creo que el planeta se extingue usando pajitas de plástico. Lo dice Greta. Y Montero que en España no hay condiciones para la vida. Será idiota  Veo mucho miedo al futuro. Igual de imprevisible que siempre. Estamos muy cobardes para lo mucho que hemos conseguido 😓 Paso!,2020-01-24 14:57:55,Ponferrada-El mundo,908,522,20576,Nadie puede abusar del poder y el que lo haga debe pagar por ello✊🇪🇸💔 #EspañaUnida #feminista #demócrata #madrecoraje #ElBierzo #marketing,False,es,no_misogino
1203066584241184769,"🌍 CRÓNICA | Greta Thunberg inspira una gran Marcha por el Clima: ""La esperanza no está en la COP, está aquí, con vosotros"" https://t.co/oiWV8DcoTg Por @belenremacha, con fotos de @OlmoCalvo y vídeos de @Alejandrov_NB, @nandoochando y @joseverdu #MarchaPorElClima https://t.co/oOOChQWag5",2019-12-06 21:40:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203101819334995971,#YouNews ➡¿Es feliz Greta? 📝 Sandra Golpe https://t.co/Q2KDGM03oA https://t.co/9W0QPqyhTy,2019-12-07 00:00:00,España ,570619,2992,25781,"Información, innovación y emoción 📲 Súmate a nuestra comunidad digital",True,es,no_misogino
1204609068666703873,"#Enterate ⚠️ #SolDeTulancingo ↘️↘️↘️ 

🔴 #Bolsonaro llama ""mocosa"" a Greta Thunberg tras condenar asesinato de #indígenas 

La activista de tan sólo 16 años, se ha convertido en un ícono de la #juventud preocupada con el cambio climático 

Link ↘️

https://t.co/WgsVAAujlj",2019-12-11 03:49:17,"Tulancingo de Bravo, #Hidalgo",2780,416,43,"Periódico del Estado de Hidalgo, perteneciente a la Organización Editorial Mexicana (OEM), la compañía periodística más grande de América Latina.",False,es,no_misogino
1202980527730561025,"🔴 DIRECTO | Greta Thunberg, en Madrid: ""Algunas personas quieren que todo siga como hasta ahora, temen al cambio, y el cambio es lo que traemos los jóvenes. Por eso intentan silenciarnos"" https://t.co/AM6yczfNMi Lo cuenta @belenremacha https://t.co/aBtZSiPPn0",2019-12-06 15:58:02,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203037275459862530,"Greta Thunberg: ""Estamos en una emergencia climática. Nuestros líderes están en la COP25 para negociar nuestro futuro, pero la esperanza no está en la COP, está aquí, con vosotros"" https://t.co/oiWV8DcoTg https://t.co/fAuqpg1650",2019-12-06 19:43:32,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203034228256116737,Greta Thunberg inspira una multitudinaria Marcha por el Clima en Madrid que también denuncia la situación en Chile https://t.co/oiWV8DcoTg #MarchaPorElClima https://t.co/QcU2w9O1Tv,2019-12-06 19:31:25,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1202975922665639942,DIRECTO | Comienza la rueda de prensa de Fridays for Future con Greta Thunberg antes de la #MarchaporelClima en Madrid: https://t.co/kUjZEb0EWU https://t.co/RbvojAE6uw,2019-12-06 15:39:44,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1202979439560265729,🔵#DIRECTO Greta Thunberg da una rueda prensa con otros representates del movimiento #FridaysForFuture que ha empezado hablando de que aunque hay más movilizaciones «esto no se traduce en en acciones políticas» #MarchaPorElClima https://t.co/7Q266F16Fx https://t.co/J82IS7cO5k,2019-12-06 15:53:43,España,2216090,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1202980264089210882,"🔴 DIRECTO | Greta Thunberg, en Madrid: ""Espero que la COP25 llegue a algo concreto, que los responsables políticos se den cuenta de la crisis climática"" https://t.co/AM6yczfNMi #MarchaporelClima",2019-12-06 15:56:59,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1202980517135519744,"🔴 DIRECTO | Greta Thunberg: ""No tenéis que escucharme a mí antes que a otros; es importante que haya más activistas climáticos"" https://t.co/AM6ycyYcnI Por @belenremacha #MarchaporelClima https://t.co/Avc96ap21i",2019-12-06 15:58:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1202981056216875008,"🔴 DIRECTO | Greta Thunberg: ""Los políticos intentan silenciarnos de forma desesperada, pero vamos a seguir avanzando"" https://t.co/AM6ycyYcnI #MarchaporelClima https://t.co/43lhycv9pG",2019-12-06 16:00:08,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203401289801117696,Greta en Madrid https://t.co/xhouXIr3Af La Viñeta de @ManelFontdevila,2019-12-07 19:50:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1202981770699923456,"🔵 Tras ser preguntada por las críticas que ha recibido responde: «Algunas personas quieren que todo siga como hasta ahora, temen al cambio, y el cambio es lo que traemos los jóvenes». Nakate. de Uganda añade: «la vida es más importante que el dinero» https://t.co/lFZf5VpiAo https://t.co/fveHRaH3wd",2019-12-06 16:02:59,España,2216090,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1202982977401176064,"🔴 DIRECTO | Greta Thunberg: ""Llevamos manifestándonos un año y no ha sucedido nada. Los responsables políticos siguen ignorando la crisis climática. No podemos esperar ni un minuto más"" https://t.co/AM6yczfNMi #MarchaporelClima https://t.co/4X0tGZHir1",2019-12-06 16:07:46,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1202983470911373312,"🔵#DIRECTO Vanessa Nakate, representante de #FridaysForFuture en Uganda: «No se trata de las huelgas. Se trata de las acciones por la crisis climática. Declarar la emergencia climática no es suficiente» #MarchaPorElClima https://t.co/E29qXt6YiM https://t.co/ryBVYQXWPh",2019-12-06 16:09:44,España,2216104,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1202991088631500801,"🔵#DIRECTO Tras hablar de las «muchas movilizaciones y pocas acciones» concluyen que «desde cierto punto de vista, no se ha logrado nada» y que «sin justicia social no habrá justicia climática» #MarchaPorElClima https://t.co/ZTLCwzBe8n https://t.co/FpsmjcqhrW",2019-12-06 16:40:00,España,2216090,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1202992969462222849,Greta Thunberg: «No deberían escucharme más que a cualquier otra persona» https://t.co/SSllRCMpJ4,2019-12-06 16:47:29,Madrid,352281,423,2831,"El sitio de los inconformistas. Dirigido por @eduardoinda 📱▶️ 

Síguenos en TELEGRAM aquí 👉🏻https://t.co/0MAzdAlj3m",True,es,no_misogino
1203036297604063233,La activista Greta Thunberg deja la Marcha por el Clima de Madrid por «seguridad» https://t.co/qjdeJ8kIOr,2019-12-06 19:39:39,Madrid,352281,423,2831,"El sitio de los inconformistas. Dirigido por @eduardoinda 📱▶️ 

Síguenos en TELEGRAM aquí 👉🏻https://t.co/0MAzdAlj3m",True,es,no_misogino
1202993603456274432,"Mujer, joven, rica, asperger... ¿Por qué molesta tanto Greta Thunberg? https://t.co/hAlWxXPAWY #MarchaporelClima https://t.co/oWb8ODjRbs",2019-12-06 16:50:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203977838874902533,"Greta Thunberg cede su voz a los jóvenes del Sur global en la COP25: ""Es su historia la que debe ser contada"" https://t.co/jLdwgSnKqU Por @raulrejon y @nchientaroli #COP25 https://t.co/jMKToZQvKD",2019-12-09 10:01:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203936067214331904,#Actualidad | El lado más oscuro de la familia Thunberg ➡ La madre de la activista adolescente achaca sus males psíquicos al cambio climático y el padre aparcó su vida de actor para construir el «icono greta» https://t.co/3JqVqbNcNW https://t.co/nxi3bT6dvp,2019-12-09 07:15:01,España ,570619,2992,25781,"Información, innovación y emoción 📲 Súmate a nuestra comunidad digital",True,es,no_misogino
1203139565655121921,#LoMásLeído👉 Greta Thunberg llega a Madrid y provoca el caos en Chamartín https://t.co/zUKnzshxC1,2019-12-07 02:30:00,España,2216090,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1203616175210614785,Greta Thunberg y sus memes reúnen en las redes múltiples batallas ideológicas https://t.co/KqLXJf51aN Lo cuenta @abrelatas https://t.co/CP6tpxOJzk,2019-12-08 10:03:52,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203227817925906433,"Greta Thunberg inspira una gran Marcha por el Clima: ""La esperanza no está en la COP, está aquí, con vosotros"" https://t.co/oiWV8DcoTg https://t.co/FQj7aUWFPf",2019-12-07 08:20:41,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203235673878208512,LA VIÑETA | Greta en Madrid https://t.co/xhouXIr3Af Por @ManelFontdevila,2019-12-07 08:51:54,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203278434258083843,"✍ ""Si hay que elegir influencer, prefiero a Greta que a las Kardashian"" https://t.co/isr5BYtbNc 

'La Gretafobia como coartada', la opinión de @raquelejerique https://t.co/fYn5HTe7Yn",2019-12-07 11:41:49,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203323276719726592,Carmen Lomana arremete contra Greta Thunberg: «Esta niña es patética» https://t.co/Yjd9ryTSsl,2019-12-07 14:40:00,España,2216090,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1203037495853813761,"Greta Thunberg: ""El cambio que necesitamos no va a venir de la gente poderosa, sino de las masas de la gente demandando cambio"" https://t.co/oiWV8DcoTg #MarchaPorElClima https://t.co/xl2EsnxBYZ",2019-12-06 19:44:25,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203393740083286017,"✍ OPINIÓN | ""Greta Thunberg ha llegado a España como si llegara una profeta. La cumbre del clima ha sido un fenómeno mediático pero se ha agotado en titulares, en parte porque no han surgido grandes compromisos claros"" https://t.co/isr5BYtbNc Escribe @raquelejerique https://t.co/uapaOiQivI",2019-12-07 19:20:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203640365456281600,Frank Cuesta carga contra Greta Thunberg: «Me ha parecido patético. El movimiento está politizado» https://t.co/l6MVCTRURR,2019-12-08 11:40:00,España,2216090,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1203864342678188034,#LoMásLeído👉 Carmen Lomana arremete contra Greta Thunberg: «Esta niña es patética» https://t.co/REr0yPDML8,2019-12-09 02:30:00,España,2216090,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1203652954617720832,"Heike Freire: ""Me encanta Greta Thunberg, pero cada vez que la veo me siento fatal"" #CreandoFuturo @bbva https://t.co/NZEZkktEde https://t.co/8WXZ7Rt46X",2019-12-08 12:30:01,España,2216180,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1203674029464399877,"Y la respuesta es... casi nadie. 

'¿Quién quiere ser Greta Thunberg?', la tira de hoy de @ManelFontdevila https://t.co/KPh5MGrlrG https://t.co/9amI6HV4YM",2019-12-08 13:53:46,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203690699943755777,"La opinión de Luis Ventoso: Bardem, Greta y la civilización https://t.co/IyLQ6lVDfn https://t.co/POFcKq5926",2019-12-08 15:00:01,España,2216090,14673,2340,"Diario ABC.  También en  https://t.co/0Kc7vVvytc https://t.co/GnLrLae9Ro 
https://t.co/jhx3NYuAO7 
https://t.co/bcQOaDoiZI",True,es,no_misogino
1203720899138064386,"Greta Thunberg y sus memes reúnen en las redes múltiples batallas ideológicas https://t.co/KqLXJf51aN 

👉 Además de los que buscan reírse sin más, su presencia desata debates sobre cambio climático, derechos del menor, crianza y otras muchas cuestiones https://t.co/JbfKLa1uW2",2019-12-08 17:00:01,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203773744373612544,LA TIRA | ¿Quién quiere a Greta Thunberg? https://t.co/KPh5MGIWje Por @ManelFontdevila https://t.co/vTglhYJ0Z8,2019-12-08 20:30:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203778777354055680,"Las múltiples batallas ideológicas que desatan los memes sobre Greta Thunberg en las redes sociales https://t.co/KqLXJf51aN 

👉 Cambio Climático
👉 Derechos del menor
👉 Crianza
👉 ... https://t.co/G0SwHOsgtx",2019-12-08 20:50:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1203796392948318208,✍ OPINIÓN | Greta es solo un dedo https://t.co/sK1Q0UAzLb Por @elisabeni https://t.co/0rAOhkoE5V,2019-12-08 22:00:00,,1357878,476,203,"Periodismo a pesar de todo. Hazte socio, hazte socia https://t.co/XRWo5gk4HC",True,es,no_misogino
1206214530629603330,"Que hartura de los que defienden violadores. Tipo medio, que defiende que una chavala de 15 años es una puta, y en la misma cuenta 10 días antes dice de Greta que es una niña sin cabeza. A ver si nos ponemos de acuerdo! Las niñas pueden follar pero no hablar? #ArandaNoMeGusta",2019-12-15 14:08:49,,1299,1128,14219,"Mamá de 4, autismo, diversidad, sueño y muchas risas.",False,es,no_misogino
1204774353877045260,"“Intentan silenciarnos de forma desesperada, pero vamos a seguir avanzando”, Greta Thunberg. Será una pobre adolescente manipulada, pero se le da de vicio tomar por gilipollas al personal, casi mejor que hacer pellas. https://t.co/VP6Y2yV92h",2019-12-11 14:46:04,"Madrid, España 🌍",31518,376,468,"diseño gráfico • ciencia tecnología • análisis de medios y redes || si te diriges a mí ocultando quién eres, es muy posible que no hable contigo.",False,es,no_misogino
1225161804730585088,Mujercitas es una soberana película. Que Greta Gerwig no esté entre las nominadas a mejor directora es una puta vergüenza. A sus pies señora Gerwig.,2020-02-05 20:58:31,,264,1264,10447,"Ahora entre @EHESS_fr y @Paris_Dauphine. Pero siempre de Barcelona.

Fútbol, ciencias sociales y cocina (mezclados y por separado).",False,es,no_misogino
1225161804730585088,Mujercitas es una soberana película. Que Greta Gerwig no esté entre las nominadas a mejor directora es una puta vergüenza. A sus pies señora Gerwig.,2020-02-05 20:58:31,,264,1264,10447,"Ahora entre @EHESS_fr y @Paris_Dauphine. Pero siempre de Barcelona.

Fútbol, ciencias sociales y cocina (mezclados y por separado).",False,es,no_misogino
1221225270289543168,@Tonina72 Está la greta thunberg buscando pajitas por el mediterráneo como loca...,2020-01-26 00:16:08,Jolivú pero con ensaimadas,1275,1240,34020,"Soy más guapo de Brá Pí y el de titanic,hablo conmigo mismo pero no me respondo para hacerme el interesante. No DM (dinero en metálico), sólo talones bancarios.",False,es,no_misogino
1234474384007536640,@LaNaomi65458952 Ni puta idea tienes,2020-03-02 13:43:23,"Sueca, España",10568,298,41710,"Taros quietecitos con el clima!! 

A quien me cambie el clima lo reviento!!",False,es,no_misogino
1218927359988060160,"@laksmymarcela Jaja que idiota eres! ahora andan con su paja del patriarcado, sencillamente Greta no generó los votos suficientes, creo q si lo merecia pero tampoco es para involucrar esa paja del machismo.",2020-01-19 16:05:03,,90,128,2200,,False,es,no_misogino
1227766809660657670,@greta_nieda Gente estúpida,2020-02-13 01:29:52,Venezuela,2422,3145,30194,"Para Oír  y Descargar Toda Mi Música 🎤 
https://t.co/FpBeCxkpjF 👈",False,es,no_misogino
1232671185890140161,@katymarin_ @Malala @GretaThunberg Q PUTA RISAAA,2020-02-26 14:18:07,he/him 18,213,429,28152,⠀⠀⠀⠀ ⧉ ⠂ ♥︎ 𝚕𝚘𝚘. ৲ 𝐧𝐚! ; 冬 — 𝖺𝗇𝗀𝖾𝗅𝗌? 에이스!!,False,es,no_misogino
1232671185890140161,@katymarin_ @Malala @GretaThunberg Q PUTA RISAAA,2020-02-26 14:18:07,he/him 18,213,429,28152,⠀⠀⠀⠀ ⧉ ⠂ ♥︎ 𝚕𝚘𝚘. ৲ 𝐧𝐚! ; 冬 — 𝖺𝗇𝗀𝖾𝗅𝗌? 에이스!!,False,es,no_misogino
1226687636032643078,Es tan nerd Greta me vuelve loca,2020-02-10 02:01:37,- Montajista -,2148,996,40665,No soy nada de Inés,False,es,no_misogino
1222623726191157250,"MUJERCITAS (2019)

Por fin la he visto y puedo gritarlo: que Greta Gerwig no esté nominada a mejor directora es una puta barbaridad, pero aún más injusto es que no haya nominación para tremenda fotografía. Y Saoirse Roman está maravillosa. No veo el Oscar de Scarlett tan claro... https://t.co/7BK8PI0wih",2020-01-29 20:53:06,In an Octopus' Garden,356,555,2973,"Melómano constante, cinéfilo parpadeante y lector irredento. No me gusta que me guste el fútbol, pero qué le voy a hacer. Alambres. Exotérmico.",False,es,no_misogino
1239930799866216448,Me dejó boba ese rayo 😮,2020-03-17 15:05:14,Arocena ,1110,1441,17146,SIN ESPERAR NADA DE NADIE SE VIVE MEJOR 💫,False,es,no_misogino
1229809405048348673,"@rickyskywalker7 Esta loca... Sssshh no le digas! que luego alega que no comprendemos que odia a los suecos, por Greta y por el sueco que le rompió el corazón. https://t.co/SgYSeMwPfe",2020-02-18 16:46:25,危地马拉,2069,765,245216,"Life is never fair, and perhaps it is a good thing for most of us that it is not.",False,es,no_misogino
1229809405048348673,"@rickyskywalker7 Esta loca... Sssshh no le digas! que luego alega que no comprendemos que odia a los suecos, por Greta y por el sueco que le rompió el corazón. https://t.co/SgYSeMwPfe",2020-02-18 16:46:25,危地马拉,2069,765,245216,"Life is never fair, and perhaps it is a good thing for most of us that it is not.",False,es,no_misogino
1229809405048348673,"@rickyskywalker7 Esta loca... Sssshh no le digas! que luego alega que no comprendemos que odia a los suecos, por Greta y por el sueco que le rompió el corazón. https://t.co/SgYSeMwPfe",2020-02-18 16:46:25,危地马拉,2069,765,245216,"Life is never fair, and perhaps it is a good thing for most of us that it is not.",False,es,no_misogino
1220554941682589696,"Greta cozzolino está acá,me vuelvo loca creo q si la llego a ver me desmayo",2020-01-24 03:52:29,"Mar del Plata, Argentina",4642,614,16637,,False,es,no_misogino
1235360893720039426,"@vonderleyen @GretaThunberg @TimmermansEU @VSinkevicius Por favor, que alguien se lo traduzca: Están demostrando ustedes que son unos verdaderos gilipollaas. Grandes Gilipollas",2020-03-05 00:26:03,Madrí - España,845,1306,9265,"Hispano. Exmilitar. Jurista y ahora Profe. Y de Cáritas
Honor: Cualidad moral q lleva al cumplimiento de los propios deberes respecto del prójimo y d uno mismo.",False,es,no_misogino
1220778819583467520,"En las estaciones de metro hay basuras donde viene con letra grande envases, residuos y papel, vale pues no va una tía so tonta y tira un vaso de plástico en la de papel estando la de envases al lado de verdad Greta te cortaría la mano",2020-01-24 18:42:06,Entre Galicia y Madrid ,1116,484,68707,,False,es,no_misogino
1226736198602887168,"¿Por qué no puedo estar nunca feliz con la perra Academia?

Por un lado estoy feliz porque Parasite ganara Mejor Película y Boon Joon Ho ganara Mejor Director, pero por el otro me emputa mucho que no nominaran en esa categoría a Greta Gerwig.",2020-02-10 05:14:36,"Hermosillo, Sonora",901,609,43638,"un prieto agüitado que estudió Literatura y se entusiasma con el cine, los videojuegos y la filosofía.
25 | a veces la juego al poeta |
aborrezco al capitalista",False,es,no_misogino
1221364386545176576,"@Josep75031556 @CarlotaSegui @PabloIglesias Claro, Greta también canta de puta madre. https://t.co/mzLmMCeXqo",2020-01-26 09:28:56,,418,1094,29218,,False,es,no_misogino
1219581516394770432,"La gente más patética del universo son los Greta-haters.

No porque ella sea algo sagrado.

Sino porque odian que una niña pueda imprecar a los podersos del mundo su negligencia y complicidad en la crisis climática.",2020-01-21 11:24:26,,397,986,38177,"Seguridad social y política industrial.
Apasionado por la geopolítica y los idiomas.
Entusiasta defensor de las fronteras abiertas.
Casado y enamorado.",False,es,no_misogino
1224632902413058048,"@SosAbuelos1 Sé lo que significa perder a tu mascota. Hace poco más de 1 año se fue mi perra Greta y aún me cuesta asimilarlo. Fueron 15 años de compartir su amistad y todo el cariño que me dió. Estuve a su lado hasta el último suspiro, con ella se va una parte de mi vida. Nunca la olvídaré. https://t.co/cglmHcyGqT",2020-02-04 09:56:51,Talavera de la Reina - (Spain),8074,6127,94125,"Habitante de un mundo donde sobra el egoísmo y falta la solidaridad. Ser culto, para ser libre. Libre e independiente. Defiendo los DDHH y de los animales.",False,es,no_misogino
1224632902413058048,"@SosAbuelos1 Sé lo que significa perder a tu mascota. Hace poco más de 1 año se fue mi perra Greta y aún me cuesta asimilarlo. Fueron 15 años de compartir su amistad y todo el cariño que me dió. Estuve a su lado hasta el último suspiro, con ella se va una parte de mi vida. Nunca la olvídaré. https://t.co/cglmHcyGqT",2020-02-04 09:56:51,Talavera de la Reina - (Spain),8074,6127,94125,"Habitante de un mundo donde sobra el egoísmo y falta la solidaridad. Ser culto, para ser libre. Libre e independiente. Defiendo los DDHH y de los animales.",False,es,no_misogino
1220230738806738944,"Los de Tous esconden el plástico dentro de sus joyas para que no se lo coman los peces, que no tenéis ni puta idea, hijosdelagrandisimaputa!!",2020-01-23 06:24:13,"Sueca, España",10568,298,41710,"Taros quietecitos con el clima!! 

A quien me cambie el clima lo reviento!!",False,es,no_misogino
1226939405933449217,"@FELIDAE_73 Te entiendo tanto... Lo siento. No me entra en la cabeza la incoherencia de invitar a Greta y llenarse la boca con la concienciación, y a la vez, seguir destruyendo sin pestañear. No lo entiendo, soy muy tonta.",2020-02-10 18:42:04,Asturies,4326,939,146110,"Vivo con y por los animales. Curiosa impenitente. Escribo a ratos.
 
Colaboraciones con @EtologiaCanina, @CATanisoci y en @20m.

https://t.co/LcOucF9PxK",False,es,no_misogino
1226939405933449217,"@FELIDAE_73 Te entiendo tanto... Lo siento. No me entra en la cabeza la incoherencia de invitar a Greta y llenarse la boca con la concienciación, y a la vez, seguir destruyendo sin pestañear. No lo entiendo, soy muy tonta.",2020-02-10 18:42:04,Asturies,4326,939,146110,"Vivo con y por los animales. Curiosa impenitente. Escribo a ratos.
 
Colaboraciones con @EtologiaCanina, @CATanisoci y en @20m.

https://t.co/LcOucF9PxK",False,es,no_misogino
